transaction_id,account_id,transaction_date,transaction_type,amount,channel,merchant_category,is_flagged,customer_id
502583,100134,2023-01-24 00:32:00,Credit,3360.7,ATM,Shopping,N,232
502584,100771,2023-03-18 03:00:00,Credit,16311.13,NetBanking,Electronics,N,594
502585,100508,2023-08-11 23:36:00,Credit,37426.92,UPI,Salary,N,1103
502586,101090,2023-06-11 16:16:00,Debit,4373.02,Card,Groceries,N,713
502587,100480,2023-01-17 13:18:00,Debit,40939.14,UPI,Fuel,N,984
502588,100863,2023-08-25 03:19:00,Debit,7481.89,UPI,Groceries,N,848
502589,100459,2023-08-04 08:59:00,Credit,48583.53,Branch,Salary,N,993
502590,101366,2023-05-14 21:12:00,Credit,53396.28,UPI,Rent,N,1082
502591,100626,2023-07-09 16:12:00,Debit,3225.3,ATM,Rent,N,547
502592,100159,2023-08-24 16:13:00,Credit,26775.6,NetBanking,Salary,N,21
502593,100161,2023-03-12 11:11:00,Credit,3324.3,NetBanking,Electronics,N,827
502594,101278,2023-10-10 15:59:00,Debit,3951.29,ATM,Fuel,Y,1063
502595,100940,2023-06-20 05:31:00,Credit,1418.16,Card,Salary,N,1010
502596,100155,2023-12-15 21:54:00,Debit,2653.59,Card,Salary,N,1190
502597,100486,2023-12-27 22:44:00,Debit,15104.01,UPI,Fuel,N,168
502598,100432,2023-02-20 06:12:00,Debit,9047.19,UPI,Shopping,N,1127
502599,101051,2023-08-31 23:38:00,Debit,23577.31,UPI,Electronics,N,1170
502600,101004,2023-01-25 07:37:00,Credit,6151.94,UPI,Electronics,N,237
502601,101036,2023-07-09 11:29:00,Debit,52025.95,UPI,Fuel,N,1043
502602,100067,2023-06-15 19:10:00,Debit,867.39,UPI,Groceries,N,623
502603,100542,2023-03-06 05:09:00,Debit,1075.05,UPI,Shopping,N,1142
502604,100096,2023-11-09 19:50:00,Debit,18228.5,UPI,Rent,N,735
502605,100215,2023-06-28 14:17:00,Debit,32877.22,ATM,Fuel,N,546
502606,100194,2023-02-21 10:30:00,Debit,23907.82,UPI,Electronics,N,1119
502607,101314,2023-05-03 01:28:00,Debit,10194.79,Card,Shopping,N,777
502608,100885,2023-07-04 07:19:00,Credit,4813.29,NetBanking,Groceries,N,864
502609,100039,2023-11-15 12:56:00,Credit,303.14,UPI,Salary,N,21
502610,100939,2023-03-28 01:35:00,Debit,10783.47,UPI,Salary,N,1169
502611,100939,2023-01-12 03:09:00,Credit,9783.54,Card,Salary,N,1169
502612,100206,2023-06-19 02:53:00,Credit,6429.54,NetBanking,Rent,N,387
502613,100942,2023-11-23 13:38:00,Debit,13043.84,UPI,Shopping,N,333
502614,100555,2023-12-04 10:29:00,Credit,19674.29,UPI,Electronics,N,199
502615,100484,2023-08-23 11:31:00,Credit,18204.07,UPI,Groceries,N,368
502616,101361,2023-12-21 01:33:00,Debit,4682.66,Card,Electronics,N,1014
502617,100771,2023-06-15 00:48:00,Debit,13303.13,Branch,Shopping,N,594
502618,100249,2023-03-03 10:59:00,Credit,2516.17,Card,Rent,Y,593
502619,101098,2023-04-07 15:59:00,Debit,2044.83,ATM,Rent,N,960
502620,100373,2023-11-03 05:58:00,Credit,23216.59,Card,Shopping,N,590
502621,100879,2023-05-30 04:16:00,Debit,17850.1,UPI,Fuel,N,682
502622,100835,2023-10-23 16:15:00,Debit,22010.67,Card,Shopping,N,482
502623,100871,2023-02-20 04:06:00,Debit,2581.3,UPI,Electronics,N,939
502624,100702,2023-07-24 12:44:00,Debit,37009.4,UPI,Salary,N,801
502625,100138,2023-01-29 16:04:00,Credit,2242.68,UPI,Fuel,N,1031
502626,100948,2023-09-22 02:42:00,Debit,30707.58,Card,Electronics,N,420
502627,100457,2023-05-27 12:34:00,Credit,6616.75,Card,Fuel,N,447
502628,100814,2023-02-08 09:17:00,Debit,1771.25,ATM,Fuel,N,1168
502629,100823,2023-01-11 15:16:00,Credit,5169.25,UPI,Shopping,N,874
502630,100942,2023-09-30 22:00:00,Credit,3103.28,UPI,Groceries,N,333
502631,100444,2023-09-12 15:48:00,Debit,10219.88,UPI,Fuel,N,720
502632,100353,2023-06-04 05:28:00,Credit,44959.78,UPI,Shopping,N,179
502633,100996,2023-05-09 08:21:00,Debit,6059.58,ATM,Rent,N,916
502634,100794,2023-08-02 21:18:00,Credit,14305.08,UPI,Salary,N,639
502635,100411,2023-03-18 05:56:00,Debit,33445.64,Card,Groceries,N,1154
502636,100678,2023-03-11 01:07:00,Credit,15016.78,Card,Fuel,N,981
502637,100453,2023-08-26 23:19:00,Credit,6845.94,UPI,Groceries,N,639
502638,100419,2023-03-23 05:18:00,Debit,70492.21,ATM,Shopping,N,546
502639,100450,2023-05-30 19:16:00,Debit,3213.0,UPI,Salary,N,187
502640,100995,2023-06-14 22:17:00,Debit,11211.63,ATM,Salary,N,983
502641,101139,2023-10-14 00:18:00,Debit,23996.49,NetBanking,Groceries,N,1102
502642,100051,2023-11-10 12:50:00,Debit,109.74,Card,Electronics,N,600
502643,101393,2023-10-03 14:22:00,Debit,18262.1,UPI,Salary,N,676
502644,100210,2023-08-13 12:20:00,Debit,4748.89,NetBanking,Rent,N,984
502645,100888,2023-12-14 13:49:00,Debit,2890.01,Card,Rent,N,859
502646,100998,2023-06-07 08:00:00,Credit,4907.1,ATM,Fuel,N,694
502647,100993,2023-10-08 22:22:00,Credit,51185.5,Card,Electronics,N,127
502648,100850,2023-10-03 11:19:00,Credit,33475.37,UPI,Electronics,N,768
502649,100627,2023-08-01 02:59:00,Debit,3707.29,ATM,Shopping,N,631
502650,100679,2023-03-13 16:45:00,Debit,1966.91,Card,Fuel,N,854
502651,101459,2023-01-12 02:50:00,Debit,6891.95,NetBanking,Salary,N,1026
502652,100777,2023-05-18 03:45:00,Credit,13559.7,UPI,Groceries,N,997
502653,101251,2023-09-14 00:52:00,Debit,30377.41,UPI,Electronics,N,163
502654,100663,2023-07-02 11:09:00,Debit,50860.74,NetBanking,Electronics,N,841
502655,100268,2023-07-27 22:59:00,Debit,20963.78,UPI,Shopping,N,97
502656,100116,2023-07-08 01:16:00,Credit,13807.18,NetBanking,Salary,N,956
502657,100754,2023-12-20 05:58:00,Debit,2403.07,UPI,Shopping,N,833
502658,101384,2023-12-11 23:36:00,Debit,1253.68,UPI,Groceries,N,1097
502659,101353,2023-11-04 03:57:00,Debit,13696.1,UPI,Rent,N,456
502660,101064,2023-09-23 12:03:00,Credit,11717.44,Card,Electronics,N,795
502661,100182,2023-05-31 17:02:00,Debit,28170.62,UPI,Shopping,Y,690
502662,101233,2023-10-27 09:40:00,Credit,5942.53,UPI,Salary,N,369
502663,100903,2023-08-15 22:42:00,Credit,707.5,UPI,Shopping,N,898
502664,101297,2023-10-17 17:26:00,Credit,8367.12,UPI,Electronics,Y,123
502665,101143,2023-01-04 17:38:00,Debit,52294.99,ATM,Rent,N,74
502666,101406,2023-11-20 01:16:00,Credit,23913.3,UPI,Fuel,N,67
502667,100946,2023-02-25 08:32:00,Credit,615.33,UPI,Shopping,N,206
502668,100258,2023-07-19 10:44:00,Debit,31253.14,UPI,Salary,N,612
502669,100509,2023-06-11 21:03:00,Debit,9671.07,Card,Groceries,N,155
502670,100092,2023-09-29 03:58:00,Credit,6906.48,UPI,Fuel,N,791
502671,101185,2023-12-29 21:14:00,Debit,6486.69,ATM,Shopping,N,534
502672,100149,2023-03-06 15:44:00,Credit,13663.37,UPI,Groceries,N,1176
502673,100117,2023-12-06 23:14:00,Debit,11444.48,UPI,Rent,N,894
502674,100458,2023-10-17 04:12:00,Credit,16134.08,NetBanking,Groceries,N,986
502675,100565,2023-09-21 01:41:00,Debit,12887.12,NetBanking,Electronics,N,620
502676,100814,2023-04-12 18:20:00,Credit,2431.3,UPI,Rent,N,1168
502677,100045,2023-03-07 13:05:00,Debit,4560.65,Card,Fuel,N,1002
502678,100774,2023-09-11 07:53:00,Credit,27685.56,Card,Electronics,N,982
502679,100234,2023-07-07 17:18:00,Debit,16426.6,NetBanking,Shopping,N,757
502680,101399,2023-08-21 10:46:00,Debit,9024.0,NetBanking,Electronics,N,1097
502681,100197,2023-04-04 22:18:00,Debit,3124.43,ATM,Rent,N,663
502682,100025,2023-09-15 03:41:00,Credit,215.81,Branch,Groceries,N,1150
502683,100395,2023-03-18 22:00:00,Debit,5707.04,Branch,Shopping,N,45
502684,100714,2023-07-21 16:14:00,Credit,946.13,ATM,Groceries,Y,791
502685,101060,2023-12-28 18:51:00,Credit,9974.93,ATM,Fuel,N,252
502686,101498,2023-07-30 14:33:00,Credit,25972.85,Card,Rent,N,238
502687,100223,2023-01-05 10:27:00,Credit,5140.46,UPI,Fuel,N,921
502688,100864,2023-08-24 09:31:00,Debit,28333.88,Card,Salary,N,804
502689,100530,2023-09-17 04:54:00,Credit,18389.57,ATM,Rent,N,1073
502690,101212,2023-12-21 19:16:00,Credit,2107.47,UPI,Salary,N,162
502691,101426,2023-05-11 08:28:00,Debit,15616.06,NetBanking,Fuel,N,105
502692,100257,2023-11-17 09:22:00,Debit,2567.46,NetBanking,Salary,N,265
502693,100654,2023-01-25 11:21:00,Debit,16054.08,UPI,Salary,N,1105
502694,101160,2023-01-20 16:17:00,Debit,2409.76,Card,Electronics,N,955
502695,100591,2023-11-22 16:19:00,Debit,7576.33,UPI,Electronics,N,278
502696,100444,2023-02-09 21:30:00,Debit,12641.21,ATM,Fuel,N,720
502697,100418,2023-02-11 08:09:00,Credit,875.31,ATM,Fuel,N,413
502698,101316,2023-11-14 04:30:00,Debit,2596.28,ATM,Groceries,N,230
502699,100574,2023-10-05 14:07:00,Credit,5893.96,ATM,Shopping,N,661
502700,100129,2023-08-14 21:02:00,Debit,9407.38,NetBanking,Salary,N,467
502701,101011,2023-03-01 05:03:00,Debit,29430.49,Card,Shopping,N,998
502702,100341,2023-03-30 00:55:00,Debit,3210.4,ATM,Groceries,N,273
502703,100810,2023-02-04 04:17:00,Credit,6503.49,Card,Groceries,N,219
502704,101281,2023-02-17 13:57:00,Debit,9787.55,Branch,Rent,N,1027
502705,100992,2023-04-10 21:37:00,Debit,5359.94,UPI,Groceries,N,92
502706,100100,2023-02-08 00:20:00,Debit,14842.38,UPI,Groceries,N,748
502707,100039,2023-11-14 22:58:00,Debit,4547.86,NetBanking,Salary,N,21
502708,100263,2023-02-16 17:18:00,Debit,22299.22,Card,Groceries,N,878
502709,100150,2023-01-27 17:28:00,Credit,10652.63,NetBanking,Salary,N,331
502710,100690,2023-07-27 05:41:00,Credit,1453.88,UPI,Shopping,N,86
502711,100813,2023-05-03 07:13:00,Debit,14892.61,NetBanking,Salary,Y,635
502712,101354,2023-05-21 02:24:00,Credit,12733.18,Card,Groceries,N,776
502713,101144,2023-02-19 09:21:00,Debit,6300.89,NetBanking,Salary,N,509
502714,100219,2023-12-04 13:50:00,Credit,268.3,ATM,Fuel,N,1122
502715,100906,2023-12-30 06:41:00,Debit,3460.31,UPI,Fuel,N,382
502716,101147,2023-08-22 11:54:00,Credit,7905.81,ATM,Salary,N,688
502717,100244,2023-03-18 05:37:00,Credit,3445.54,ATM,Shopping,N,503
502718,100886,2023-07-13 18:52:00,Credit,13023.17,ATM,Shopping,N,368
502719,100587,2023-10-15 20:46:00,Debit,18788.85,Card,Fuel,N,784
502720,100518,2023-08-27 01:17:00,Credit,29170.97,ATM,Rent,N,154
502721,101045,2023-05-23 12:19:00,Credit,15718.57,UPI,Shopping,Y,196
502722,100190,2023-06-24 22:37:00,Credit,17619.88,ATM,Electronics,N,611
502723,101249,2023-05-18 06:35:00,Debit,14164.32,UPI,Fuel,N,16
502724,100915,2023-06-04 13:44:00,Debit,63589.68,UPI,Groceries,N,1104
502725,100615,2023-06-13 18:14:00,Debit,4636.87,ATM,Fuel,N,1033
502726,100856,2023-03-22 15:07:00,Debit,4743.98,Card,Rent,N,221
502727,100466,2023-12-16 04:45:00,Credit,2125.85,NetBanking,Rent,N,1141
502728,100099,2023-07-23 15:55:00,Credit,10073.77,ATM,Rent,N,788
502729,100830,2023-10-15 05:22:00,Debit,1616.57,NetBanking,Shopping,N,950
502730,101387,2023-11-04 15:17:00,Credit,4823.67,UPI,Shopping,N,216
502731,100997,2023-08-13 22:24:00,Debit,9986.43,Branch,Fuel,Y,486
502732,101107,2023-12-17 16:02:00,Debit,47507.55,NetBanking,Electronics,N,893
502733,100056,2023-08-17 19:54:00,Debit,49885.83,ATM,Groceries,N,191
502734,101046,2023-09-30 05:05:00,Credit,20523.45,UPI,Electronics,N,728
502735,100580,2023-02-07 19:50:00,Credit,7496.02,ATM,Shopping,N,791
502736,100185,2023-08-08 01:07:00,Debit,30155.14,UPI,Shopping,N,383
502737,100522,2023-12-24 09:13:00,Credit,31346.42,Card,Fuel,N,450
502738,100264,2023-04-03 15:45:00,Debit,36252.12,UPI,Electronics,N,530
502739,101249,2023-07-11 16:22:00,Debit,15425.81,ATM,Salary,N,16
502740,101062,2023-09-21 19:27:00,Debit,3480.81,UPI,Groceries,N,920
502741,101003,2023-02-23 05:48:00,Debit,1532.49,UPI,Salary,N,19
502742,100123,2023-11-10 21:11:00,Credit,37037.0,UPI,Salary,N,217
502743,101180,2023-01-25 22:45:00,Credit,957.23,UPI,Electronics,N,180
502744,100301,2023-12-23 22:26:00,Debit,5362.31,Card,Salary,N,762
502745,100833,2023-05-31 14:10:00,Debit,10111.07,UPI,Groceries,N,99
502746,101091,2023-09-23 00:40:00,Debit,433.33,Card,Salary,N,494
502747,100645,2023-04-17 15:54:00,Debit,35713.19,Card,Fuel,N,1109
502748,100874,2023-05-02 23:46:00,Debit,5176.65,UPI,Groceries,N,105
502749,100394,2023-12-13 19:24:00,Debit,533.78,UPI,Fuel,N,902
502750,100661,2023-09-01 19:45:00,Credit,75848.43,ATM,Fuel,N,895
502751,101429,2023-01-25 02:43:00,Debit,5696.27,NetBanking,Shopping,N,823
502752,101473,2023-12-07 12:58:00,Debit,31504.92,ATM,Rent,N,307
502753,101155,2023-04-13 04:19:00,Credit,9162.61,ATM,Rent,N,717
502754,100069,2023-01-10 13:23:00,Debit,16420.69,Card,Fuel,N,772
502755,101369,2023-11-06 03:31:00,Debit,4238.08,NetBanking,Shopping,N,502
502756,100762,2023-07-14 03:12:00,Debit,10583.72,NetBanking,Salary,N,1037
502757,100320,2023-04-26 09:29:00,Debit,4569.04,ATM,Fuel,N,532
502758,100177,2023-05-08 00:42:00,Debit,45364.72,UPI,Fuel,N,967
502759,100584,2023-05-09 09:58:00,Debit,1043.23,Card,Rent,N,558
502760,101184,2023-03-21 06:57:00,Credit,4917.01,UPI,Electronics,N,474
502761,100582,2023-09-02 09:11:00,Credit,33639.17,ATM,Electronics,N,130
502762,101159,2023-06-27 02:55:00,Credit,9909.93,Card,Shopping,N,152
502763,100111,2023-11-05 09:08:00,Debit,13847.52,Card,Shopping,N,594
502764,100999,2023-11-27 02:34:00,Debit,15920.08,Card,Electronics,N,25
502765,100758,2023-06-03 12:30:00,Debit,1203.53,UPI,Fuel,N,1017
502766,100283,2023-01-17 08:16:00,Debit,368.47,Branch,Fuel,N,472
502767,100194,2023-07-05 22:09:00,Debit,41770.91,UPI,Salary,N,1119
502768,100967,2023-06-19 02:01:00,Debit,4851.57,UPI,Shopping,N,691
502769,101071,2023-11-13 02:13:00,Debit,7278.11,Card,Rent,N,379
502770,100978,2023-05-29 11:23:00,Debit,17289.95,NetBanking,Shopping,N,697
502771,100342,2023-05-27 20:05:00,Debit,4143.78,ATM,Fuel,N,398
502772,101266,2023-06-19 06:49:00,Debit,19911.61,ATM,Groceries,N,988
502773,100522,2023-10-04 20:32:00,Debit,9294.04,ATM,Shopping,Y,450
502774,101394,2023-09-25 00:29:00,Debit,29232.79,UPI,Groceries,N,873
502775,100801,2023-05-09 10:13:00,Debit,4997.19,Card,Rent,N,577
502776,100903,2023-12-29 05:46:00,Debit,3519.0,UPI,Groceries,N,898
502777,100131,2023-09-11 02:45:00,Debit,26829.07,NetBanking,Groceries,N,1168
502778,101294,2023-07-31 02:26:00,Debit,6025.14,UPI,Rent,N,1188
502779,100814,2023-05-29 05:03:00,Debit,8062.07,UPI,Shopping,N,1168
502780,100061,2023-05-26 00:34:00,Credit,23776.93,ATM,Fuel,Y,272
502781,100164,2023-03-27 07:43:00,Debit,15241.58,ATM,Fuel,N,1083
502782,100272,2023-09-06 10:32:00,Debit,8843.58,ATM,Salary,N,125
502783,100133,2023-02-08 16:20:00,Debit,4413.04,UPI,Fuel,N,1014
502784,101268,2023-04-25 01:10:00,Debit,21771.63,UPI,Groceries,N,224
502785,100998,2023-06-15 12:24:00,Debit,3084.65,NetBanking,Groceries,N,694
502786,101458,2023-06-25 19:16:00,Credit,39624.7,ATM,Salary,N,176
502787,100038,2023-10-11 13:36:00,Credit,2543.36,ATM,Rent,N,45
502788,101343,2023-09-26 04:00:00,Debit,24616.24,ATM,Groceries,N,525
502789,101400,2023-01-19 03:11:00,Debit,8381.2,ATM,Fuel,N,923
502790,100617,2023-07-25 03:54:00,Debit,3187.04,Card,Fuel,N,529
502791,100474,2023-11-28 12:28:00,Debit,7821.98,Card,Fuel,N,657
502792,100059,2023-01-09 04:41:00,Credit,3856.79,UPI,Groceries,N,1161
502793,100589,2023-09-29 20:46:00,Debit,2292.63,ATM,Electronics,N,238
502794,100499,2023-04-18 11:42:00,Debit,4199.89,UPI,Groceries,N,73
502795,101242,2023-12-14 05:09:00,Debit,30406.1,ATM,Groceries,N,832
502796,100567,2023-06-20 18:27:00,Debit,1779.78,ATM,Electronics,N,730
502797,100567,2023-01-26 06:28:00,Credit,54025.15,UPI,Electronics,N,730
502798,101153,2023-02-22 21:27:00,Credit,175.16,Card,Fuel,N,325
502799,100904,2023-09-06 06:28:00,Credit,16204.62,UPI,Fuel,N,472
502800,100383,2023-02-21 20:27:00,Debit,29222.56,NetBanking,Fuel,N,485
502801,101412,2023-07-04 14:53:00,Debit,40861.89,UPI,Groceries,N,506
502802,100085,2023-06-18 22:51:00,Credit,2432.02,Branch,Shopping,N,549
502803,100627,2023-06-08 21:22:00,Credit,18070.28,ATM,Rent,N,631
502804,101461,2023-11-03 23:42:00,Debit,1803.4,UPI,Shopping,N,455
502805,100826,2023-11-24 23:22:00,Credit,6622.13,UPI,Salary,N,256
502806,100293,2023-01-26 02:11:00,Debit,19847.4,UPI,Rent,N,295
502807,101073,2023-08-29 04:41:00,Debit,6469.1,UPI,Electronics,N,958
502808,101091,2023-10-20 11:24:00,Debit,5739.5,UPI,Groceries,N,494
502809,100787,2023-05-04 14:20:00,Debit,1950.4,UPI,Shopping,N,783
502810,100129,2023-06-24 11:47:00,Credit,1131.22,UPI,Groceries,N,467
502811,100029,2023-07-21 11:05:00,Debit,1937.23,ATM,Salary,N,723
502812,101367,2023-12-25 19:52:00,Credit,31348.7,UPI,Rent,N,31
502813,101143,2023-02-02 16:43:00,Debit,268.93,Card,Electronics,N,74
502814,100692,2023-11-06 05:18:00,Debit,17807.06,UPI,Salary,N,378
502815,100133,2023-03-30 21:07:00,Credit,22055.68,NetBanking,Groceries,N,1014
502816,101351,2023-02-12 22:52:00,Debit,12686.07,ATM,Salary,N,358
502817,101209,2023-06-10 19:20:00,Credit,19783.14,Card,Fuel,N,117
502818,100646,2023-04-18 01:07:00,Debit,15944.92,UPI,Rent,N,214
502819,100689,2023-01-05 12:51:00,Debit,9219.92,ATM,Electronics,N,410
502820,100534,2023-06-03 01:09:00,Debit,7336.26,UPI,Fuel,N,1070
502821,101265,2023-08-01 14:47:00,Credit,42637.91,NetBanking,Rent,N,471
502822,100516,2023-04-26 11:48:00,Debit,53700.08,NetBanking,Fuel,N,729
502823,100960,2023-07-29 20:43:00,Debit,15901.92,Card,Salary,N,778
502824,100165,2023-01-28 19:03:00,Credit,3396.59,Card,Electronics,N,905
502825,100927,2023-12-11 01:20:00,Debit,9010.37,Card,Shopping,Y,503
502826,100933,2023-05-18 21:07:00,Credit,10393.69,UPI,Salary,N,207
502827,100557,2023-04-27 10:56:00,Debit,21380.41,Card,Salary,N,538
502828,101242,2023-12-24 15:54:00,Debit,16629.24,UPI,Rent,N,832
502829,100680,2023-05-18 11:28:00,Debit,10948.36,Card,Electronics,N,236
502830,100993,2023-09-13 00:53:00,Debit,17208.61,UPI,Electronics,N,127
502831,101029,2023-11-11 06:43:00,Debit,465.26,UPI,Salary,N,1041
502832,100757,2023-02-23 05:09:00,Debit,22584.24,ATM,Electronics,N,546
502833,101105,2023-04-24 22:57:00,Debit,3666.86,UPI,Groceries,N,816
502834,101271,2023-12-08 08:44:00,Credit,16124.56,Card,Electronics,N,351
502835,100855,2023-05-29 20:06:00,Debit,1915.12,ATM,Salary,N,399
502836,100493,2023-05-17 03:38:00,Debit,1923.38,Branch,Groceries,N,913
502837,100649,2023-03-20 07:44:00,Debit,644.63,UPI,Groceries,N,850
502838,101410,2023-09-12 12:53:00,Credit,36258.04,Card,Rent,N,565
502839,100992,2023-10-01 05:30:00,Debit,14016.3,NetBanking,Salary,N,92
502840,101331,2023-10-11 12:31:00,Debit,6840.36,UPI,Electronics,N,218
502841,100628,2023-02-17 17:43:00,Debit,23351.82,Card,Shopping,N,1038
502842,100625,2023-12-23 13:48:00,Debit,14855.79,UPI,Groceries,N,893
502843,100543,2023-03-04 03:11:00,Debit,14616.94,UPI,Salary,N,464
502844,100007,2023-06-24 06:22:00,Credit,10113.44,UPI,Rent,N,134
502845,100954,2023-12-06 02:15:00,Credit,219.38,Card,Fuel,N,428
502846,100515,2023-11-16 00:42:00,Credit,4585.44,UPI,Fuel,N,538
502847,100755,2023-02-14 17:50:00,Debit,1832.45,UPI,Electronics,N,140
502848,100073,2023-12-04 13:20:00,Debit,16388.84,ATM,Fuel,N,1032
502849,100010,2023-02-13 06:26:00,Credit,4387.67,UPI,Groceries,N,550
502850,100562,2023-02-24 14:55:00,Debit,9072.1,Card,Shopping,N,68
502851,100122,2023-02-20 19:40:00,Credit,6641.11,UPI,Groceries,N,1039
502852,100687,2023-02-04 21:42:00,Debit,2418.24,UPI,Salary,N,905
502853,100513,2023-08-22 13:33:00,Credit,47784.1,ATM,Electronics,N,531
502854,100990,2023-08-26 13:36:00,Credit,40740.11,ATM,Shopping,N,1095
502855,100441,2023-12-02 20:49:00,Credit,1426.05,NetBanking,Salary,Y,1121
502856,101062,2023-05-18 20:02:00,Debit,26448.67,ATM,Shopping,N,920
502857,100702,2023-04-10 12:05:00,Debit,10152.41,NetBanking,Salary,N,801
502858,100591,2023-02-12 14:33:00,Credit,22390.78,UPI,Electronics,N,278
502859,101369,2023-09-10 13:28:00,Credit,2558.22,ATM,Shopping,N,502
502860,101362,2023-04-12 23:54:00,Debit,2228.19,Card,Shopping,N,853
502861,101208,2023-05-28 17:30:00,Debit,33312.78,Card,Salary,N,839
502862,100067,2023-12-22 16:07:00,Credit,34315.22,Branch,Shopping,N,623
502863,100017,2023-05-14 03:18:00,Debit,9507.92,ATM,Fuel,N,893
502864,101407,2023-11-30 14:45:00,Credit,30721.53,UPI,Rent,N,6
502865,100368,2023-11-16 13:21:00,Credit,16614.88,NetBanking,Salary,N,108
502866,100904,2023-08-01 04:12:00,Credit,3168.69,UPI,Shopping,N,472
502867,101340,2023-10-05 01:12:00,Debit,6083.77,UPI,Groceries,N,948
502868,100721,2023-12-28 03:07:00,Debit,2293.79,ATM,Groceries,N,576
502869,101369,2023-05-02 11:43:00,Debit,22404.9,UPI,Fuel,N,502
502870,100958,2023-10-03 07:09:00,Credit,63348.42,UPI,Salary,N,325
502871,100908,2023-03-17 10:59:00,Debit,11957.38,Branch,Salary,N,927
502872,100989,2023-08-20 20:48:00,Debit,16100.79,UPI,Electronics,N,897
502873,100473,2023-10-07 18:20:00,Debit,20661.78,Card,Salary,N,609
502874,100115,2023-07-09 20:47:00,Debit,3909.05,UPI,Salary,N,979
502875,100100,2023-02-09 05:20:00,Credit,6242.13,UPI,Groceries,N,748
502876,100438,2023-12-09 07:04:00,Credit,8073.62,UPI,Electronics,N,917
502877,101369,2023-07-31 14:27:00,Credit,13642.78,ATM,Salary,N,502
502878,100349,2023-09-25 01:56:00,Debit,28606.14,UPI,Shopping,N,820
502879,100139,2023-08-23 10:46:00,Credit,4499.54,Card,Fuel,N,1179
502880,100828,2023-05-10 19:55:00,Debit,9648.35,Card,Salary,N,353
502881,100324,2023-03-30 16:30:00,Debit,20986.73,ATM,Electronics,N,536
502882,100846,2023-01-13 06:20:00,Debit,1471.62,UPI,Fuel,N,545
502883,101326,2023-10-04 09:44:00,Debit,10889.09,UPI,Fuel,N,1008
502884,100294,2023-03-07 09:08:00,Debit,2438.93,ATM,Fuel,N,189
502885,100968,2023-04-30 03:31:00,Debit,11720.2,NetBanking,Groceries,N,392
502886,101316,2023-10-20 12:31:00,Debit,22003.81,ATM,Groceries,N,230
502887,100074,2023-01-24 03:51:00,Debit,4156.42,ATM,Fuel,N,67
502888,100484,2023-11-04 13:18:00,Debit,28504.73,NetBanking,Shopping,N,368
502889,100016,2023-09-24 07:43:00,Credit,6215.11,UPI,Groceries,N,146
502890,101360,2023-02-21 20:34:00,Debit,3275.36,UPI,Fuel,N,371
502891,100793,2023-01-26 04:01:00,Debit,9491.4,ATM,Fuel,N,760
502892,100516,2023-10-01 21:34:00,Debit,31421.19,UPI,Rent,N,729
502893,100925,2023-09-04 14:47:00,Credit,1171.36,Branch,Groceries,N,1017
502894,101151,2023-09-11 02:03:00,Debit,6052.89,ATM,Rent,N,600
502895,100824,2023-09-11 11:03:00,Credit,15983.51,UPI,Shopping,N,300
502896,100518,2023-08-30 05:27:00,Debit,6737.72,UPI,Shopping,N,154
502897,100129,2023-02-17 05:03:00,Debit,1201.86,ATM,Fuel,N,467
502898,100511,2023-03-29 14:44:00,Debit,6151.98,ATM,Fuel,N,997
502899,100423,2023-09-25 01:31:00,Credit,25902.14,Branch,Rent,N,515
502900,100385,2023-12-13 02:04:00,Debit,51747.89,ATM,Electronics,N,1174
502901,100232,2023-07-14 07:38:00,Debit,708.88,Card,Fuel,N,340
502902,100959,2023-07-10 15:57:00,Debit,12734.59,UPI,Shopping,N,55
